id	testset_translation_id	evaluator	score	date_created
418	132	POJ-Standard-BLEU-2-gram	0	20231010
419	133	POJ-Standard-BLEU-2-gram	0	20231010
420	134	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
421	135	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
422	136	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
423	137	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
424	138	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
425	139	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
426	140	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
427	141	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
428	142	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
429	143	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
430	144	POJ-Standard-BLEU	9.96615036834777e-232	20231010
431	145	POJ-Standard-BLEU	9.84008515778392e-232	20231010
432	146	POJ-Standard-BLEU	1.14653753283908e-231	20231010
433	147	POJ-Standard-BLEU	8.7844665098294e-232	20231010
434	148	POJ-Standard-BLEU	9.33611780313529e-232	20231010
435	149	POJ-Standard-BLEU	9.33611780313529e-232	20231010
436	150	POJ-Standard-BLEU	9.96615036834777e-232	20231010
437	151	POJ-Standard-BLEU	8.1638572715068e-232	20231010
438	152	POJ-Standard-BLEU	9.19661791070946e-232	20231010
439	153	POJ-Standard-BLEU	1.05183518952463e-231	20231010
440	154	POJ-Standard-BLEU	8.25263086963764e-232	20231010
441	155	POJ-Standard-BLEU	1.09190008030631e-231	20231010
442	156	POJ-Standard-BLEU	8.7844665098294e-232	20231010
443	157	POJ-Standard-BLEU	9.46090428988653e-232	20231010
444	158	POJ-Standard-BLEU	8.8946764839852e-232	20231010
445	159	POJ-Standard-BLEU	9.55795190298859e-232	20231010
446	160	POJ-Standard-BLEU	1.17649845824356e-231	20231010
447	161	POJ-Standard-BLEU	8.41206564952727e-232	20231010
448	162	POJ-Standard-BLEU	1.27261196158956e-231	20231010
449	163	POJ-Standard-BLEU	1.0137996069976e-231	20231010
450	164	POJ-Standard-BLEU	9.78842938346184e-232	20231010
451	165	POJ-Standard-BLEU	8.5881983594628e-232	20231010
452	166	POJ-Standard-BLEU	1.00613488558019e-231	20231010
453	167	POJ-Standard-BLEU	0	20231010
454	168	POJ-Standard-BLEU	9.25732495472854e-232	20231010
455	169	POJ-Standard-BLEU	1.16404698675137e-231	20231010
456	170	POJ-Standard-BLEU	1.13663844078883e-231	20231010
457	171	POJ-Standard-BLEU	9.78842938346184e-232	20231010
458	172	POJ-Standard-BLEU	1.05183518952463e-231	20231010
459	173	POJ-Standard-BLEU	1.08326778209409e-231	20231010
460	174	POJ-Standard-BLEU	1.25084989119284e-231	20231010
461	175	POJ-Standard-BLEU	1.1896457329134e-231	20231010
462	176	POJ-Standard-BLEU	1.00036883222882e-231	20231010
463	177	POJ-Standard-BLEU	1.12004072377867e-231	20231010
464	178	POJ-Standard-BLEU	1.10088767020559e-231	20231010
465	179	POJ-Standard-BLEU	9.00578978224761e-232	20231010
466	180	POJ-Standard-BLEU	1.12004072377867e-231	20231010
467	181	POJ-Standard-BLEU	9.84008515778392e-232	20231010
468	182	POJ-Standard-BLEU	8.47041873538414e-232	20231010
469	183	POJ-Standard-BLEU	0	20231010
470	184	POJ-Standard-BLEU	1.16404698675137e-231	20231010
471	185	POJ-Standard-BLEU	8.17486721866677e-232	20231010
472	186	POJ-Standard-BLEU	1.08326778209409e-231	20231010
473	187	POJ-Standard-BLEU	9.56832408526297e-232	20231010
474	188	POJ-Standard-BLEU	0	20231010
475	189	POJ-Standard-BLEU	9.94764304547118e-232	20231010
476	190	POJ-Standard-BLEU	8.84484440308935e-232	20231010
477	191	POJ-Standard-BLEU	9.59450305515263e-232	20231010
478	192	POJ-Standard-BLEU	1.06697339920297e-231	20231010
479	193	POJ-Standard-BLEU	1.00036883222882e-231	20231010
480	194	POJ-Standard-BLEU	1.09190008030631e-231	20231010
481	195	POJ-Standard-BLEU	1.0080942617255e-231	20231010
482	196	POJ-Standard-BLEU	1.12004072377867e-231	20231010
483	197	POJ-Standard-BLEU	9.02570846648888e-232	20231010
484	198	POJ-Standard-BLEU	8.57938541983287e-232	20231010
485	199	POJ-Standard-BLEU	1.05605104631479e-231	20231010
486	200	POJ-Standard-BLEU	1.19883286863729e-231	20231010
487	201	POJ-Standard-BLEU	9.29630402706815e-232	20231010
488	202	POJ-Standard-BLEU	7.85070799304252e-232	20231010
489	203	POJ-Standard-BLEU	1.13378612611098e-231	20231010
490	204	POJ-Standard-BLEU	1.12004072377867e-231	20231010
491	205	POJ-Standard-BLEU	1.27261196158956e-231	20231010
492	206	POJ-Standard-BLEU	0	20231010
493	207	POJ-Standard-BLEU	2.50925053357026e-155	20231010
494	208	POJ-Standard-BLEU	8.06798322521923e-232	20231010
495	209	POJ-Standard-BLEU	1.05183518952463e-231	20231010
496	210	POJ-Standard-BLEU	8.68823659274719e-232	20231010
497	211	POJ-Standard-BLEU	1.09485518196757e-231	20231010
498	212	POJ-Standard-BLEU	1.0080942617255e-231	20231010
499	213	POJ-Standard-BLEU	0	20231010
500	214	POJ-Standard-BLEU	8.51046911310106e-232	20231010
501	215	POJ-Standard-BLEU	1.05183518952463e-231	20231010
502	216	POJ-Standard-BLEU	1.18080016969915e-231	20231010
503	217	POJ-Standard-BLEU	9.18174863344778e-232	20231010
504	218	POJ-Standard-BLEU	1.08326778209409e-231	20231010
505	219	POJ-Standard-BLEU	1.28822975391942e-231	20231010
506	220	POJ-Standard-BLEU	0	20231010
507	221	POJ-Standard-BLEU	9.05310091634193e-232	20231010
508	222	POJ-Standard-BLEU	9.97486269044271e-232	20231010
509	223	POJ-Standard-BLEU	1.0080942617255e-231	20231010
510	224	POJ-Standard-BLEU	1.09724832232496e-231	20231010
511	225	POJ-Standard-BLEU	9.41838229563723e-232	20231010
512	226	POJ-Standard-BLEU	1.22606831315199e-231	20231010
513	227	POJ-Standard-BLEU	0	20231010
514	228	POJ-Standard-BLEU	9.15723106181202e-232	20231010
515	229	POJ-Standard-BLEU	9.25732495472854e-232	20231010
516	230	POJ-Standard-BLEU	0	20231010
517	231	POJ-Standard-BLEU	8.38833603192128e-232	20231010
518	232	POJ-Standard-BLEU	1.10088767020559e-231	20231010
519	233	POJ-Standard-BLEU	1.12004072377867e-231	20231010
520	234	POJ-Standard-BLEU	9.05310091634193e-232	20231010
521	235	POJ-Standard-BLEU	1.28822975391942e-231	20231010
522	236	POJ-Standard-BLEU	8.34186146802972e-232	20231010
523	237	POJ-Standard-BLEU	0	20231010
524	238	POJ-Standard-BLEU	7.64497190642755e-232	20231010
525	239	POJ-Standard-BLEU	9.37679901839059e-232	20231010
526	240	POJ-Standard-BLEU	0	20231010
527	241	POJ-Standard-BLEU	1.03771339383157e-231	20231010
528	242	POJ-Standard-BLEU	1.06697339920297e-231	20231010
529	243	POJ-Standard-BLEU	1.20356208419045e-231	20231010
530	244	POJ-Standard-BLEU	0	20231010
531	245	POJ-Standard-BLEU	9.59450305515263e-232	20231010
532	246	POJ-Standard-BLEU	0	20231010
533	247	POJ-Standard-BLEU	9.59450305515263e-232	20231010
534	248	POJ-Standard-BLEU	0	20231010
535	249	POJ-Standard-BLEU	9.55980462367717e-232	20231010
536	250	POJ-Standard-BLEU	1.28822975391942e-231	20231010
537	251	POJ-Standard-BLEU	9.78842938346184e-232	20231010
538	252	POJ-Standard-BLEU	1.17177869155473e-231	20231010
539	253	POJ-Standard-BLEU	1.32261272982515e-231	20231010
540	254	POJ-Standard-BLEU	1.35686763448281e-231	20231010
541	255	POJ-Standard-BLEU	1.28822975391942e-231	20231010
542	256	POJ-Standard-BLEU	1.04231533994064e-231	20231010
543	257	POJ-Standard-BLEU	0	20231010
544	258	POJ-Standard-BLEU	9.85344501199021e-232	20231010
545	259	POJ-Standard-BLEU	1.0244914152189e-231	20231010
546	260	POJ-Standard-BLEU	9.32009007398948e-232	20231010
547	261	POJ-Standard-BLEU	1.07226871517372e-231	20231010
548	262	POJ-Standard-BLEU	0	20231010
549	263	POJ-Standard-BLEU	0	20231010
550	264	POJ-Standard-BLEU	8.17486721866677e-232	20231010
551	265	POJ-Standard-BLEU	1.05183518952463e-231	20231010
552	266	POJ-Standard-BLEU	1.16404698675137e-231	20231010
553	267	POJ-Standard-BLEU	7.53083581939412e-232	20231010
554	268	POJ-Standard-BLEU	0	20231010
555	269	POJ-Standard-BLEU	8.0170785818832e-232	20231010
556	270	POJ-Standard-BLEU	7.81350842506186e-232	20231010
557	271	POJ-Standard-BLEU	1.02967887934676e-231	20231010
558	272	POJ-Standard-BLEU	1.05676195284075e-231	20231010
559	273	POJ-Standard-BLEU	1.00036883222882e-231	20231010
560	274	POJ-Standard-BLEU	1.00036883222882e-231	20231010
561	275	POJ-Standard-BLEU	1.09190008030631e-231	20231010
562	276	POJ-Standard-BLEU	1.23405615127818e-231	20231010
563	277	POJ-Standard-BLEU	9.48688413430962e-232	20231010
564	278	POJ-Standard-BLEU	1.16404698675137e-231	20231010
565	279	POJ-Standard-BLEU	1.18080016969915e-231	20231010
566	280	POJ-Standard-BLEU	1.04046232756482e-231	20231010
567	281	POJ-Standard-BLEU	1.21833248023757e-231	20231010
568	282	POJ-Standard-BLEU	9.41838229563723e-232	20231010
569	283	POJ-Standard-BLEU	1.19883286863729e-231	20231010
570	284	POJ-Standard-BLEU	1.19511551266986e-231	20231010
571	285	POJ-Standard-BLEU	1.08326778209409e-231	20231010
572	286	POJ-Standard-BLEU	1.12004072377867e-231	20231010
573	144	POJ-Standard-BLEU-1-gram	0.08955223880597010	20231010
574	145	POJ-Standard-BLEU-1-gram	0.08510638297872340	20231010
575	146	POJ-Standard-BLEU-1-gram	0.15686274509803900	20231010
576	147	POJ-Standard-BLEU-1-gram	0.054054054054054100	20231010
577	148	POJ-Standard-BLEU-1-gram	0.06896551724137930	20231010
578	149	POJ-Standard-BLEU-1-gram	0.06896551724137930	20231010
579	150	POJ-Standard-BLEU-1-gram	0.08955223880597010	20231010
580	151	POJ-Standard-BLEU-1-gram	0.04032258064516130	20231010
581	152	POJ-Standard-BLEU-1-gram	0.06493506493506490	20231010
582	153	POJ-Standard-BLEU-1-gram	0.11111111111111100	20231010
583	154	POJ-Standard-BLEU-1-gram	0.04210526315789470	20231010
584	155	POJ-Standard-BLEU-1-gram	0.12903225806451600	20231010
585	156	POJ-Standard-BLEU-1-gram	0.054054054054054100	20231010
586	157	POJ-Standard-BLEU-1-gram	0.07272727272727270	20231010
587	158	POJ-Standard-BLEU-1-gram	0.05681818181818180	20231010
588	159	POJ-Standard-BLEU-1-gram	0.07575757575757580	20231010
589	160	POJ-Standard-BLEU-1-gram	0.17391304347826100	20231010
590	161	POJ-Standard-BLEU-1-gram	0.04545454545454550	20231010
591	162	POJ-Standard-BLEU-1-gram	0.23809523809523800	20231010
592	163	POJ-Standard-BLEU-1-gram	0.0958904109589041	20231010
593	164	POJ-Standard-BLEU-1-gram	0.08333333333333330	20231010
594	165	POJ-Standard-BLEU-1-gram	0.049382716049382700	20231010
595	166	POJ-Standard-BLEU-1-gram	0.09302325581395350	20231010
596	167	POJ-Standard-BLEU-1-gram	0	20231010
597	168	POJ-Standard-BLEU-1-gram	0.06666666666666670	20231010
598	169	POJ-Standard-BLEU-1-gram	0.16666666666666700	20231010
599	170	POJ-Standard-BLEU-1-gram	0.15151515151515200	20231010
600	171	POJ-Standard-BLEU-1-gram	0.08333333333333330	20231010
601	172	POJ-Standard-BLEU-1-gram	0.11111111111111100	20231010
602	173	POJ-Standard-BLEU-1-gram	0.12500000000000000	20231010
603	174	POJ-Standard-BLEU-1-gram	0.2222222222222220	20231010
604	175	POJ-Standard-BLEU-1-gram	0.18181818181818200	20231010
605	176	POJ-Standard-BLEU-1-gram	0.0909090909090909	20231010
606	177	POJ-Standard-BLEU-1-gram	0.14285714285714300	20231010
607	178	POJ-Standard-BLEU-1-gram	0.13333333333333300	20231010
608	179	POJ-Standard-BLEU-1-gram	0.07667036788577690	20231010
609	180	POJ-Standard-BLEU-1-gram	0.14285714285714300	20231010
610	181	POJ-Standard-BLEU-1-gram	0.08510638297872340	20231010
611	182	POJ-Standard-BLEU-1-gram	0.04672897196261680	20231010
612	183	POJ-Standard-BLEU-1-gram	0	20231010
613	184	POJ-Standard-BLEU-1-gram	0.16666666666666700	20231010
614	185	POJ-Standard-BLEU-1-gram	0.040540540540540500	20231010
615	186	POJ-Standard-BLEU-1-gram	0.12500000000000000	20231010
616	187	POJ-Standard-BLEU-1-gram	0.07608695652173910	20231010
617	188	POJ-Standard-BLEU-1-gram	0	20231010
618	189	POJ-Standard-BLEU-1-gram	0.08888888888888890	20231010
619	190	POJ-Standard-BLEU-1-gram	0.05555555555555550	20231010
620	191	POJ-Standard-BLEU-1-gram	0.07692307692307690	20231010
621	192	POJ-Standard-BLEU-1-gram	0.11764705882352900	20231010
622	193	POJ-Standard-BLEU-1-gram	0.0909090909090909	20231010
623	194	POJ-Standard-BLEU-1-gram	0.12903225806451600	20231010
624	195	POJ-Standard-BLEU-1-gram	0.09375000000000000	20231010
625	196	POJ-Standard-BLEU-1-gram	0.14285714285714300	20231010
626	197	POJ-Standard-BLEU-1-gram	0.06024096385542170	20231010
627	198	POJ-Standard-BLEU-1-gram	0.049180327868852400	20231010
628	199	POJ-Standard-BLEU-1-gram	0.11290322580645200	20231010
629	200	POJ-Standard-BLEU-1-gram	0.1875	20231010
630	201	POJ-Standard-BLEU-1-gram	0.06779661016949150	20231010
631	202	POJ-Standard-BLEU-1-gram	0.03448275862068970	20231010
632	203	POJ-Standard-BLEU-1-gram	0.15	20231010
633	204	POJ-Standard-BLEU-1-gram	0.14285714285714300	20231010
634	205	POJ-Standard-BLEU-1-gram	0.23809523809523800	20231010
635	206	POJ-Standard-BLEU-1-gram	0	20231010
636	207	POJ-Standard-BLEU-1-gram	0.07446808510638300	20231010
637	208	POJ-Standard-BLEU-1-gram	0.03846153846153850	20231010
638	209	POJ-Standard-BLEU-1-gram	0.11111111111111100	20231010
639	210	POJ-Standard-BLEU-1-gram	0.05172413793103450	20231010
640	211	POJ-Standard-BLEU-1-gram	0.13043478260869600	20231010
641	212	POJ-Standard-BLEU-1-gram	0.09375000000000000	20231010
642	213	POJ-Standard-BLEU-1-gram	0	20231010
643	214	POJ-Standard-BLEU-1-gram	0.047619047619047600	20231010
644	215	POJ-Standard-BLEU-1-gram	0.11111111111111100	20231010
645	216	POJ-Standard-BLEU-1-gram	0.17647058823529400	20231010
646	217	POJ-Standard-BLEU-1-gram	0.06451612903225810	20231010
647	218	POJ-Standard-BLEU-1-gram	0.12500000000000000	20231010
648	219	POJ-Standard-BLEU-1-gram	0.25	20231010
649	220	POJ-Standard-BLEU-1-gram	0	20231010
650	221	POJ-Standard-BLEU-1-gram	0.06097560975609760	20231010
651	222	POJ-Standard-BLEU-1-gram	0.1637461506155960	20231010
652	223	POJ-Standard-BLEU-1-gram	0.09375000000000000	20231010
653	224	POJ-Standard-BLEU-1-gram	0.13157894736842100	20231010
654	225	POJ-Standard-BLEU-1-gram	0.07142857142857140	20231010
655	226	POJ-Standard-BLEU-1-gram	0.20512820512820500	20231010
656	227	POJ-Standard-BLEU-1-gram	0	20231010
657	228	POJ-Standard-BLEU-1-gram	0.06382978723404260	20231010
658	229	POJ-Standard-BLEU-1-gram	0.06666666666666670	20231010
659	230	POJ-Standard-BLEU-1-gram	0	20231010
660	231	POJ-Standard-BLEU-1-gram	0.0449438202247191	20231010
661	232	POJ-Standard-BLEU-1-gram	0.13333333333333300	20231010
662	233	POJ-Standard-BLEU-1-gram	0.14285714285714300	20231010
663	234	POJ-Standard-BLEU-1-gram	0.06097560975609760	20231010
664	235	POJ-Standard-BLEU-1-gram	0.25	20231010
665	236	POJ-Standard-BLEU-1-gram	0.04395604395604400	20231010
666	237	POJ-Standard-BLEU-1-gram	0	20231010
667	238	POJ-Standard-BLEU-1-gram	0.031007751937984500	20231010
668	239	POJ-Standard-BLEU-1-gram	0.07017543859649120	20231010
669	240	POJ-Standard-BLEU-1-gram	0	20231010
670	241	POJ-Standard-BLEU-1-gram	0.10526315789473700	20231010
671	242	POJ-Standard-BLEU-1-gram	0.11764705882352900	20231010
672	243	POJ-Standard-BLEU-1-gram	0.19047619047619000	20231010
673	244	POJ-Standard-BLEU-1-gram	0	20231010
674	245	POJ-Standard-BLEU-1-gram	0.07692307692307690	20231010
675	246	POJ-Standard-BLEU-1-gram	0	20231010
676	247	POJ-Standard-BLEU-1-gram	0.07692307692307690	20231010
677	248	POJ-Standard-BLEU-1-gram	0	20231010
678	249	POJ-Standard-BLEU-1-gram	0.11031211282307400	20231010
679	250	POJ-Standard-BLEU-1-gram	0.25	20231010
680	251	POJ-Standard-BLEU-1-gram	0.08333333333333330	20231010
681	252	POJ-Standard-BLEU-1-gram	0.28216057496353800	20231010
682	253	POJ-Standard-BLEU-1-gram	0.2777777777777780	20231010
683	254	POJ-Standard-BLEU-1-gram	0.30769230769230800	20231010
684	255	POJ-Standard-BLEU-1-gram	0.25	20231010
685	256	POJ-Standard-BLEU-1-gram	0.10714285714285700	20231010
686	257	POJ-Standard-BLEU-1-gram	0	20231010
687	258	POJ-Standard-BLEU-1-gram	0.141080287481769	20231010
688	259	POJ-Standard-BLEU-1-gram	0.10000000000000000	20231010
689	260	POJ-Standard-BLEU-1-gram	0.0684931506849315	20231010
690	261	POJ-Standard-BLEU-1-gram	0.12000000000000000	20231010
691	262	POJ-Standard-BLEU-1-gram	0	20231010
692	263	POJ-Standard-BLEU-1-gram	0	20231010
693	264	POJ-Standard-BLEU-1-gram	0.040540540540540500	20231010
694	265	POJ-Standard-BLEU-1-gram	0.11111111111111100	20231010
695	266	POJ-Standard-BLEU-1-gram	0.16666666666666700	20231010
696	267	POJ-Standard-BLEU-1-gram	0.029197080291970800	20231010
697	268	POJ-Standard-BLEU-1-gram	0	20231010
698	269	POJ-Standard-BLEU-1-gram	0.03750000000000000	20231010
699	270	POJ-Standard-BLEU-1-gram	0.15163266492815800	20231010
700	271	POJ-Standard-BLEU-1-gram	0.1020408163265310	20231010
701	272	POJ-Standard-BLEU-1-gram	0.1132075471698110	20231010
702	273	POJ-Standard-BLEU-1-gram	0.0909090909090909	20231010
703	274	POJ-Standard-BLEU-1-gram	0.0909090909090909	20231010
704	275	POJ-Standard-BLEU-1-gram	0.12903225806451600	20231010
705	276	POJ-Standard-BLEU-1-gram	0.21052631578947400	20231010
706	277	POJ-Standard-BLEU-1-gram	0.07352941176470590	20231010
707	278	POJ-Standard-BLEU-1-gram	0.16666666666666700	20231010
708	279	POJ-Standard-BLEU-1-gram	0.17647058823529400	20231010
709	280	POJ-Standard-BLEU-1-gram	0.10638297872340400	20231010
710	281	POJ-Standard-BLEU-1-gram	0.2	20231010
711	282	POJ-Standard-BLEU-1-gram	0.07142857142857140	20231010
712	283	POJ-Standard-BLEU-1-gram	0.1875	20231010
713	284	POJ-Standard-BLEU-1-gram	0.18518518518518500	20231010
714	285	POJ-Standard-BLEU-1-gram	0.12500000000000000	20231010
715	286	POJ-Standard-BLEU-1-gram	0.14285714285714300	20231010
716	144	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
717	145	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
718	146	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
719	147	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
720	148	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
721	149	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
722	150	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
723	151	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
724	152	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
725	153	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
726	154	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
727	155	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
728	156	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
729	157	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
730	158	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
731	159	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
732	160	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
733	161	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
734	162	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
735	163	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
736	164	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
737	165	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
738	166	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
739	167	POJ-Standard-BLEU-2-gram	0	20231010
740	168	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
741	169	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
742	170	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
743	171	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
744	172	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
745	173	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
746	174	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
747	175	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
748	176	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
749	177	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
750	178	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
751	179	POJ-Standard-BLEU-2-gram	2.04716677565732e-308	20231010
752	180	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
753	181	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
754	182	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
755	183	POJ-Standard-BLEU-2-gram	0	20231010
756	184	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
757	185	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
758	186	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
759	187	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
760	188	POJ-Standard-BLEU-2-gram	0	20231010
761	189	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
762	190	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
763	191	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
764	192	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
765	193	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
766	194	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
767	195	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
768	196	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
769	197	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
770	198	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
771	199	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
772	200	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
773	201	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
774	202	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
775	203	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
776	204	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
777	205	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
778	206	POJ-Standard-BLEU-2-gram	0	20231010
779	207	POJ-Standard-BLEU-2-gram	0.010752688172043000	20231010
780	208	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
781	209	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
782	210	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
783	211	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
784	212	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
785	213	POJ-Standard-BLEU-2-gram	0	20231010
786	214	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
787	215	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
788	216	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
789	217	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
790	218	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
791	219	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
792	220	POJ-Standard-BLEU-2-gram	0	20231010
793	221	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
794	222	POJ-Standard-BLEU-2-gram	1.82173639582978e-308	20231010
795	223	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
796	224	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
797	225	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
798	226	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
799	227	POJ-Standard-BLEU-2-gram	0	20231010
800	228	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
801	229	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
802	230	POJ-Standard-BLEU-2-gram	0	20231010
803	231	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
804	232	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
805	233	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
806	234	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
807	235	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
808	236	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
809	237	POJ-Standard-BLEU-2-gram	0	20231010
810	238	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
811	239	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
812	240	POJ-Standard-BLEU-2-gram	0	20231010
813	241	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
814	242	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
815	243	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
816	244	POJ-Standard-BLEU-2-gram	0	20231010
817	245	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
818	246	POJ-Standard-BLEU-2-gram	0	20231010
819	247	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
820	248	POJ-Standard-BLEU-2-gram	0	20231010
821	249	POJ-Standard-BLEU-2-gram	1.96362078815461e-308	20231010
822	250	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
823	251	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
824	252	POJ-Standard-BLEU-2-gram	1.88348435775824e-308	20231010
825	253	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
826	254	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
827	255	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
828	256	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
829	257	POJ-Standard-BLEU-2-gram	0	20231010
830	258	POJ-Standard-BLEU-2-gram	1.88348435775824e-308	20231010
831	259	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
832	260	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
833	261	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
834	262	POJ-Standard-BLEU-2-gram	0	20231010
