id	evaluator_type	model_id	sample_Id	bleu	1-gram	2-gram	3-gram	4-gram
205	poj	gpt3.5_en_nan01_poj	62	4.6032950842993e-155	0.35067709035928500	0.04657430106334250	1.65810015638865e-308	1.65810015638865e-308
206	poj	gpt3.5_en_nan01_poj	63	0	0	0	0	0
207	poj	gpt3.5_en_nan01_poj	64	0.09505148089594990	0.42857142857142900	0.1807228915662650	0.08536585365853660	0.012345679012345700
208	poj	gpt3.5_en_nan01_poj	65	1.58796463782083e-155	0.02923976608187140	0.004392386530014640	2.22507385850726e-308	2.22507385850726e-308
209	poj	gpt3.5_en_nan01_poj	66	1.15454376746428e-231	0.16129032258064500	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
210	poj	gpt3.5_en_nan01_poj	67	1.2964094013419e-231	0.2564102564102560	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
211	poj	gpt3.5_en_nan01_poj	68	1.38429295884227e-231	0.3333333333333330	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
212	poj	gpt3.5_en_nan01_poj	69	1.18429887520681e-231	0.17857142857142900	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
213	poj	gpt3.5_en_nan01_poj	70	0	0	0	0	0
214	poj	gpt3.5_en_nan01_poj	71	7.0036724247711e-232	0.021840873634945400	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
215	poj	gpt3.5_en_nan01_poj	72	4.71314613346454e-155	0.20930232558139500	0.047619047619047600	2.22507385850726e-308	2.22507385850726e-308
216	poj	gpt3.5_en_nan01_poj	73	1.16338362758752e-231	0.263816590510905	1.90778704670557e-308	1.90778704670557e-308	1.90778704670557e-308
217	poj	gpt3.5_en_nan01_poj	74	1.25084989119284e-231	0.2222222222222220	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
218	poj	gpt3.5_en_nan01_poj	75	4.45225037769869e-155	0.2777777777777780	0.028571428571428600	2.22507385850726e-308	2.22507385850726e-308
219	poj	gpt3.5_en_nan01_poj	76	9.91889248017317e-232	0.23884377019126300	1.59433508795969e-308	1.59433508795969e-308	1.59433508795969e-308
220	poj	gpt3.5_en_nan01_poj	77	0	0	0	0	0
221	poj	gpt3.5_en_nan01_poj	78	1.15855793497557e-231	0.2546047109010500	1.91985397084457e-308	1.91985397084457e-308	1.91985397084457e-308
222	poj	gpt3.5_en_nan01_poj	79	1.16404698675137e-231	0.16666666666666700	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
223	poj	gpt3.5_en_nan01_poj	80	1.07660120225519e-231	0.12195121951219500	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
224	poj	gpt3.5_en_nan01_poj	81	1.13556461961782e-231	0.1509433962264150	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
225	poj	gpt3.5_en_nan01_poj	82	1.08326778209409e-231	0.12500000000000000	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
226	poj	gpt3.5_en_nan01_poj	83	1.28030180974242e-231	0.24390243902439000	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
227	poj	gpt3.5_en_nan01_poj	84	0	0	0	0	0
228	poj	gpt3.5_en_nan01_poj	85	1.20277650726251e-231	0.26513757535240600	1.99108357140815e-308	1.99108357140815e-308	1.99108357140815e-308
229	poj	gpt3.5_en_nan01_poj	86	1.32369550824292e-231	0.2786885245901640	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
230	poj	gpt3.5_en_nan01_poj	87	0	0	0	0	0
231	poj	gpt3.5_en_nan01_poj	88	8.82481952796426e-232	0.17454164059574000	1.51463536267115e-308	1.51463536267115e-308	1.51463536267115e-308
232	poj	gpt3.5_en_nan01_poj	89	1.23405615127818e-231	0.21052631578947400	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
233	poj	gpt3.5_en_nan01_poj	90	1.21833248023757e-231	0.2	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
234	poj	gpt3.5_en_nan01_poj	91	9.51701754961792e-232	0.07446808510638300	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
235	poj	gpt3.5_en_nan01_poj	92	1.21833248023757e-231	0.2	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
236	poj	gpt3.5_en_nan01_poj	93	1.31536526402817e-231	0.2717391304347830	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
237	poj	gpt3.5_en_nan01_poj	94	0	0	0	0	0
238	poj	gpt3.5_en_nan01_poj	95	1.37380045199684e-78	0.41760452633443100	0.05260838271205230	0.0075746602780007800	2.14048067859992e-308
239	poj	gpt3.5_en_nan01_poj	96	1.01098596223482e-231	0.2920979434861630	1.5292694074701e-308	1.5292694074701e-308	1.5292694074701e-308
240	poj	gpt3.5_en_nan01_poj	97	0	0	0	0	0
241	poj	gpt3.5_en_nan01_poj	98	1.0332557620906e-231	0.2190377202388330	1.73288926339717e-308	1.73288926339717e-308	1.73288926339717e-308
242	poj	gpt3.5_en_nan01_poj	99	1.24634823169031e-231	0.2928261165399620	2.01983518470394e-308	2.01983518470394e-308	2.01983518470394e-308
243	poj	gpt3.5_en_nan01_poj	100	1.18429887520681e-231	0.17857142857142900	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
244	poj	gpt3.5_en_nan01_poj	101	1.12004072377867e-231	0.14285714285714300	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
245	poj	gpt3.5_en_nan01_poj	102	3.51409433075527e-155	0.20562139674855200	0.02107619316672660	1.87584345808531e-308	1.87584345808531e-308
246	poj	gpt3.5_en_nan01_poj	103	1.08326778209409e-231	0.12500000000000000	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
247	poj	gpt3.5_en_nan01_poj	104	0.0927940902992382	0.36000360928806100	0.1337613410510310	0.0616222394276861	0.024986551877527500
248	poj	gpt3.5_en_nan01_poj	105	0	0	0	0	0
249	poj	gpt3.5_en_nan01_poj	106	5.96906164353097e-155	0.30769230769230800	0.08333333333333330	2.22507385850726e-308	2.22507385850726e-308
250	poj	gpt3.5_en_nan01_poj	107	5.79888110637734e-155	0.35588329018524800	0.10009217536460100	1.78169986275919e-308	1.78169986275919e-308
251	poj	gpt3.5_en_nan01_poj	108	2.09267815697408e-78	0.30781724973156500	0.09263993835970490	0.037938260471117200	1.77272406384197e-308
252	poj	gpt3.5_en_nan01_poj	109	6.22362950067935e-155	0.3333333333333330	0.0909090909090909	2.22507385850726e-308	2.22507385850726e-308
253	poj	gpt3.5_en_nan01_poj	110	2.38820763496047e-78	0.25	0.10526315789473700	0.05555555555555550	2.22507385850726e-308
254	poj	gpt3.5_en_nan01_poj	111	0.22416933501922300	0.4166666666666670	0.2727272727272730	0.2	0.11111111111111100
255	poj	gpt3.5_en_nan01_poj	112	6.70004431551869e-232	0.018292682926829300	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
256	poj	gpt3.5_en_nan01_poj	113	4.51196435465225e-155	0.31743064683398000	0.036803553256113700	1.88348435775824e-308	1.88348435775824e-308
257	poj	gpt3.5_en_nan01_poj	114	0	0	0	0	0
258	poj	gpt3.5_en_nan01_poj	115	1.0244914152189e-231	0.10000000000000000	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
259	poj	gpt3.5_en_nan01_poj	116	0	0	0	0	0
260	poj	gpt3.5_en_nan01_poj	117	3.30657539728214e-155	0.16901408450704200	0.01428571428571430	2.22507385850726e-308	2.22507385850726e-308
261	poj	gpt3.5_en_nan01_poj	118	1.30200957229348e-231	0.2608695652173910	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
262	poj	gpt3.5_en_nan01_poj	119	0	0	0	0	0
263	poj	gpt3.5_en_nan01_poj	120	1.28822975391942e-231	0.25	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
264	poj	gpt3.5_en_nan01_poj	121	3.27899070233214e-155	0.2539397708629960	0.018374120711793800	1.57402536325147e-308	1.57402536325147e-308
265	poj	gpt3.5_en_nan01_poj	122	1.09485518196757e-231	0.13043478260869600	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
266	poj	gpt3.5_en_nan01_poj	123	1.16404698675137e-231	0.16666666666666700	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
267	poj	gpt3.5_en_nan01_poj	124	0.05965109604782630	0.24561922592339500	0.0735937755575714	0.037215034230817400	0.018821396622482300
268	poj	gpt3.5_en_nan01_poj	125	1.44884965393733e-231	0.4	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
269	poj	gpt3.5_en_nan01_poj	126	1.23693835732538e-231	0.21250000000000000	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
270	poj	gpt3.5_en_nan01_poj	127	0	0	0	0	0
271	poj	gpt3.5_en_nan01_poj	128	1.34252200722108e-78	0.2468609400481150	0.03895241657563940	0.019988740084867600	1.69010407503873e-308
272	poj	gpt3.5_en_nan01_poj	129	1.3029823932298e-155	0.020172910662824200	0.0028860028860028900	2.22507385850726e-308	2.22507385850726e-308
273	poj	gpt3.5_en_nan01_poj	130	1.06697339920297e-231	0.11764705882352900	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
274	poj	gpt3.5_en_nan01_poj	131	1.0244914152189e-231	0.10000000000000000	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
275	poj	gpt3.5_en_nan01_poj	132	0	0	0	0	0
276	poj	gpt3.5_en_nan01_poj	133	0	0	0	0	0
277	poj	gpt3.5_en_nan01_poj	134	1.26582126350753e-231	0.2702689634781610	2.11786264510826e-308	2.11786264510826e-308	2.11786264510826e-308
278	poj	gpt3.5_en_nan01_poj	135	9.59450305515263e-232	0.07692307692307690	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
279	poj	gpt3.5_en_nan01_poj	136	1.21833248023757e-231	0.2	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
280	poj	gpt3.5_en_nan01_poj	137	4.13038573201074e-155	0.3320366241026410	0.021234900378657300	2.03171653398392e-308	2.03171653398392e-308
281	poj	gpt3.5_en_nan01_poj	138	1.0244914152189e-231	0.10000000000000000	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
282	poj	gpt3.5_en_nan01_poj	139	1.27613236025565e-231	0.2407407407407410	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
283	poj	gpt3.5_en_nan01_poj	140	6.12380949301549e-232	0.012765957446808500	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
284	poj	gpt3.5_en_nan01_poj	141	1.81954205711961e-78	0.2	0.06896551724137930	0.03571428571428570	2.22507385850726e-308
285	poj	gpt3.5_en_nan01_poj	142	1.31655942346393e-231	0.2727272727272730	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
286	poj	gpt3.5_en_nan01_poj	143	6.42172660522214e-232	0.01543739279588340	2.22507385850726e-308	2.22507385850726e-308	2.22507385850726e-308
